host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775220364381125053,73899.169440523,1595104,-205300.0,-112.14912124085822,142,tagged_csv,"D,142,1595104,-205300.00"
1775220364391176325,73899.179495312,1605104,-205560.0,-123.9545356745075,143,tagged_csv,"D,143,1605104,-205560.00"
1775220364401158643,73899.189473162,1615104,-205450.0,-128.559131012531,144,tagged_csv,"D,144,1615104,-205450.00"
1775220364411133048,73899.199447160,1625104,-205509.0,-136.3794411069539,145,tagged_csv,"D,145,1625104,-205509.00"
1775220364426374664,73899.214694333,1640104,-205406.0,-138.228148392227,146,tagged_csv,"D,146,1640104,-205406.00"
1775220364436257680,73899.224572149,1650104,-205488.0,-144.23538599707535,147,tagged_csv,"D,147,1650104,-205488.00"
1775220364446198352,73899.234511869,1660104,-205474.0,-149.0598477847234,148,tagged_csv,"D,148,1660104,-205474.00"
1775220364456361581,73899.244678987,1670104,-205388.0,-148.51500376744661,149,tagged_csv,"D,149,1670104,-205388.00"
1775220364466356856,73899.254671437,1680104,-205469.0,-152.79087870326475,150,tagged_csv,"D,150,1680104,-205469.00"
1775220364476407435,73899.264724002,1690104,-205355.0,-150.07459173272946,151,tagged_csv,"D,151,1690104,-205355.00"
1775220364486316270,73899.274630403,1700104,-205428.0,-151.83445459182258,152,tagged_csv,"D,152,1700104,-205428.00"
1775220364501499028,73899.289814739,1715104,-205365.0,-148.820680300385,153,tagged_csv,"D,153,1715104,-205365.00"
1775220364511508644,73899.299823716,1725104,-205483.0,-153.90612799927476,154,tagged_csv,"D,154,1725104,-205483.00"
1775220364521426583,73899.309742828,1735104,-205298.0,-147.75421873867163,155,tagged_csv,"D,155,1735104,-205298.00"
1775220364531514412,73899.319829241,1745104,-205440.0,-150.3606647795823,156,tagged_csv,"D,156,1745104,-205440.00"
1775220364541786529,73899.330100085,1755104,-205375.0,-148.9703936802689,157,tagged_csv,"D,157,1755104,-205375.00"
1775220364551652536,73899.339965036,1765104,-205573.0,-159.367556483543,158,tagged_csv,"D,158,1765104,-205573.00"
1775220364566687690,73899.355009392,1780104,-205398.0,-158.54725120792864,159,tagged_csv,"D,159,1780104,-205398.00"
1775220364576978487,73899.365295293,1790104,-205293.0,-151.82538383480278,160,tagged_csv,"D,160,1790104,-205293.00"
1775220364586803667,73899.375117552,1800104,-205260.0,-143.55002165114274,161,tagged_csv,"D,161,1800104,-205260.00"
1775220364596790341,73899.385104334,1810104,-205189.0,-131.5665421243175,162,tagged_csv,"D,162,1810104,-205189.00"
1775220364606712050,73899.395026144,1820104,-205229.0,-122.65619061709731,163,tagged_csv,"D,163,1820104,-205229.00"
1775220364616918034,73899.405233712,1830104,-205205.0,-112.85377836265252,164,tagged_csv,"D,164,1830104,-205205.00"
1775220364627099223,73899.415422009,1840104,-205384.0,-114.21287335141096,165,tagged_csv,"D,165,1840104,-205384.00"
1775220364641847991,73899.430164322,1855104,-205430.0,-120.03791632968932,166,tagged_csv,"D,166,1855104,-205430.00"
1775220364651836235,73899.440150115,1865104,-205733.0,-141.60427548617008,167,tagged_csv,"D,167,1865104,-205733.00"
1775220364661943699,73899.450257340,1875104,-205597.0,-153.85572156493436,168,tagged_csv,"D,168,1875104,-205597.00"
1775220364671938927,73899.460252387,1885104,-205698.0,-171.35375117824879,169,tagged_csv,"D,169,1885104,-205698.00"
1775220364682109724,73899.470426830,1895104,-205583.0,-181.0188421146595,170,tagged_csv,"D,170,1895104,-205583.00"
1775220364691908924,73899.480221646,1905104,-205772.0,-201.2857461453532,171,tagged_csv,"D,171,1905104,-205772.00"
1775220364706937994,73899.495250019,1920104,-205839.0,-234.83843682837323,172,tagged_csv,"D,172,1920104,-205839.00"
1775220364717125903,73899.505438678,1930104,-205901.0,-259.5498107582098,173,tagged_csv,"D,173,1930104,-205901.00"
1775220364727102640,73899.515417387,1940104,-205928.0,-284.39648230504827,174,tagged_csv,"D,174,1940104,-205928.00"
1775220364737034248,73899.525344280,1950104,-205824.0,-301.62607396100066,175,tagged_csv,"D,175,1950104,-205824.00"
1775220364747187822,73899.535500166,1960104,-205794.0,-316.0635750759975,176,tagged_csv,"D,176,1960104,-205794.00"
1775220364757233806,73899.545554117,1970104,-205549.0,-315.163806326309,177,tagged_csv,"D,177,1970104,-205549.00"
1775220364767291750,73899.555607493,1980104,-205692.0,-322.77101739755017,178,tagged_csv,"D,178,1980104,-205692.00"
1775220364782387538,73899.570702941,1995104,-205591.0,-324.4998679392156,179,tagged_csv,"D,179,1995104,-205591.00"
1775220364792305284,73899.580619987,2005104,-205756.0,-335.33866878182744,180,tagged_csv,"D,180,2005104,-205756.00"
1775220364802253015,73899.590563758,2015104,-205549.0,-333.2994066567917,181,tagged_csv,"D,181,2015104,-205549.00"
1775220364812407691,73899.600719382,2025104,-205584.0,-333.4498093117436,182,tagged_csv,"D,182,2025104,-205584.00"
1775220364822264990,73899.610576216,2035104,-205398.0,-322.5954846290115,183,tagged_csv,"D,183,2035104,-205398.00"
1775220364832391287,73899.620702779,2045104,-205441.0,-314.92488746249,184,tagged_csv,"D,184,2045104,-205441.00"
1775220364847464892,73899.635777454,2060104,-205451.0,-305.2712988050189,185,tagged_csv,"D,185,2060104,-205451.00"
1775220364857498461,73899.645815684,2070104,-205477.0,-300.7530887251196,186,tagged_csv,"D,186,2070104,-205477.00"
1775220364867453315,73899.655764870,2080104,-205364.0,-289.82171755531454,187,tagged_csv,"D,187,2080104,-205364.00"
1775220364877492411,73899.665804666,2090104,-205149.0,-266.8263401495642,188,tagged_csv,"D,188,2090104,-205149.00"
1775220364887559405,73899.675869908,2100104,-205261.0,-251.81153812271077,189,tagged_csv,"D,189,2100104,-205261.00"
1775220364897605135,73899.685917430,2110104,-205142.0,-230.64940181921702,190,tagged_csv,"D,190,2110104,-205142.00"
1775220364912720148,73899.701031661,2125104,-205216.0,-208.01388066410436,191,tagged_csv,"D,191,2125104,-205216.00"
1775220364922675218,73899.710985343,2135104,-205195.0,-192.5741699480277,192,tagged_csv,"D,192,2135104,-205195.00"
1775220364932751376,73899.721064115,2145104,-205249.0,-181.23955420858692,193,tagged_csv,"D,193,2145104,-205249.00"
1775220364942837848,73899.731150572,2155104,-205151.0,-164.7815065033792,194,tagged_csv,"D,194,2155104,-205151.00"
1775220364952824713,73899.741136583,2165104,-205279.0,-156.8634426180215,195,tagged_csv,"D,195,2165104,-205279.00"
1775220364962866369,73899.751178971,2175104,-205141.0,-141.2552732153854,196,tagged_csv,"D,196,2175104,-205141.00"
1775220364972843025,73899.761155681,2185104,-205114.0,-124.97364843572723,197,tagged_csv,"D,197,2185104,-205114.00"
1775220364987881556,73899.776193262,2200104,-205189.0,-109.11448561877478,198,tagged_csv,"D,198,2200104,-205189.00"
