host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637485277549927,51783.879831058,123,1392604,-203056.0,-203056.0,-203107.48744352435,2,"D2,123,1392604,-203056,-203056.000000,2"
1778637485287552863,51783.889831058,124,1402604,-203018.0,-203018.0,-203096.72089818862,2,"D2,124,1402604,-203018,-203018.000000,2"
1778637485297560032,51783.899831058,125,1412604,-202851.0,-202851.0,-203035.59408613492,2,"D2,125,1412604,-202851,-202851.000000,2"
1778637485307624808,51783.909831058,126,1422604,-202907.0,-202907.0,-202951.38529703632,2,"D2,126,1422604,-202907,-202907.000000,2"
1778637485317630689,51783.919831058,127,1432604,-202842.0,-202842.0,-202889.32173439287,2,"D2,127,1432604,-202842,-202842.000000,2"
1778637485327679656,51783.929831058,128,1442604,-202865.0,-202865.0,-202859.14773574538,2,"D2,128,1442604,-202865,-202865.000000,2"
1778637485342823438,51783.944831058,129,1457604,-202783.0,-202783.0,-202840.23682451283,2,"D2,129,1457604,-202783,-202783.000000,2"
1778637485352786023,51783.954831058,130,1467604,-202697.0,-202697.0,-202804.54810104982,2,"D2,130,1467604,-202697,-202697.000000,2"
1778637485362818811,51783.964831058,131,1477604,-202758.0,-202758.0,-202757.7047494817,2,"D2,131,1477604,-202758,-202758.000000,2"
1778637485372828761,51783.974831058,132,1487604,-202796.0,-202796.0,-202742.09267830165,2,"D2,132,1487604,-202796,-202796.000000,2"
1778637485382829978,51783.984831058,133,1497604,-202831.0,-202831.0,-202765.71990812797,2,"D2,133,1497604,-202831,-202831.000000,2"
1778637485392944984,51783.994831058,134,1507604,-202818.0,-202818.0,-202800.09304568352,2,"D2,134,1507604,-202818,-202818.000000,2"
1778637485407953807,51784.009831058,135,1522604,-202769.0,-202769.0,-202814.12096347322,2,"D2,135,1522604,-202769,-202769.000000,2"
1778637485417918161,51784.019831058,136,1532604,-202811.0,-202811.0,-202806.2076627296,2,"D2,136,1532604,-202811,-202811.000000,2"
1778637485427990558,51784.029831058,137,1542604,-202834.0,-202834.0,-202804.07574681405,2,"D2,137,1542604,-202834,-202834.000000,2"
1778637485438041615,51784.039831058,138,1552604,-202756.0,-202756.0,-202805.9467062333,2,"D2,138,1552604,-202756,-202756.000000,2"
1778637485448089333,51784.049831058,139,1562604,-202739.0,-202739.0,-202788.26016281112,2,"D2,139,1562604,-202739,-202739.000000,2"
1778637485458137574,51784.059831058,140,1572604,-202708.0,-202708.0,-202755.77683302894,2,"D2,140,1572604,-202708,-202708.000000,2"
1778637485473150364,51784.074831058,141,1587604,-202707.0,-202707.0,-202725.81217667053,2,"D2,141,1587604,-202707,-202707.000000,2"
1778637485483170131,51784.084831058,142,1597604,-202713.0,-202713.0,-202708.70750463795,2,"D2,142,1597604,-202713,-202713.000000,2"
1778637485493231534,51784.094831058,143,1607604,-202839.0,-202839.0,-202722.03522533344,2,"D2,143,1607604,-202839,-202839.000000,2"
