host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775199073292230800,52608.080541566,1592148,-178192.0,-161.52557094363146,130,tagged_csv,"D,130,1592148,-178192.00"
1775199073304666980,52608.092977218,1604648,-178121.0,-153.99809338743216,131,tagged_csv,"D,131,1604648,-178121.00"
1775199073317255786,52608.105572630,1617148,-178125.0,-147.31005259233643,132,tagged_csv,"D,132,1617148,-178125.00"
1775199073329895469,52608.118209704,1629648,-178391.0,-160.47929320458206,133,tagged_csv,"D,133,1629648,-178391.00"
1775199073342397232,52608.130707651,1642148,-178304.0,-166.35415892087622,134,tagged_csv,"D,134,1642148,-178304.00"
1775199073354919038,52608.143227323,1654648,-178062.0,-154.17865122150397,135,tagged_csv,"D,135,1654648,-178062.00"
1775199073367477403,52608.155794085,1667148,-178226.0,-154.8323333291919,136,tagged_csv,"D,136,1667148,-178226.00"
1775199073380048287,52608.168357981,1679648,-178101.0,-146.33585058839526,137,tagged_csv,"D,137,1679648,-178101.00"
1775199073392545209,52608.180855705,1692148,-178364.0,-157.60987939321785,138,tagged_csv,"D,138,1692148,-178364.00"
1775199073404955693,52608.193266573,1704648,-178184.0,-154.9552364278352,139,tagged_csv,"D,139,1704648,-178184.00"
1775199073417544776,52608.205856932,1717148,-178150.0,-150.018008668354,140,tagged_csv,"D,140,1717148,-178150.00"
1775199073430074223,52608.218384130,1729648,-178313.0,-157.31005499316962,141,tagged_csv,"D,141,1729648,-178313.00"
1775199073442612980,52608.230923642,1742148,-178274.0,-161.231091030495,142,tagged_csv,"D,142,1742148,-178274.00"
1775199073455077834,52608.243389194,1754648,-178178.0,-157.87582655489678,143,tagged_csv,"D,143,1754648,-178178.00"
1775199073467779135,52608.256095992,1767148,-178228.0,-158.40591949416557,144,tagged_csv,"D,144,1767148,-178228.00"
1775199073480090194,52608.268397849,1779648,-178307.0,-164.65023085669964,145,tagged_csv,"D,145,1779648,-178307.00"
1775199073492836790,52608.281148762,1792148,-178164.0,-160.0264957859181,146,tagged_csv,"D,146,1792148,-178164.00"
1775199073505375326,52608.293686433,1804648,-178263.0,-162.94869364929036,147,tagged_csv,"D,147,1804648,-178263.00"
1775199073517950125,52608.306259532,1817148,-178195.0,-160.70630110049387,148,tagged_csv,"D,148,1817148,-178195.00"
1775199073530407921,52608.318715767,1829648,-178323.0,-167.94822562136687,149,tagged_csv,"D,149,1829648,-178323.00"
1775199073543178686,52608.331500003,1842148,-178186.0,-164.68638005538378,150,tagged_csv,"D,150,1842148,-178186.00"
1775199073556452000,52608.344776399,1854648,-178277.0,-168.28872988250805,151,tagged_csv,"D,151,1854648,-178277.00"
1775199073568278992,52608.356601544,1867148,-178186.0,-165.00208862355794,152,tagged_csv,"D,152,1867148,-178186.00"
1775199073580657186,52608.368971320,1879648,-178374.0,-175.64503758010687,153,tagged_csv,"D,153,1879648,-178374.00"
1775199073593191381,52608.381503156,1892148,-178276.0,-178.37655190218356,154,tagged_csv,"D,154,1892148,-178276.00"
1775199073605742205,52608.394073098,1904652,-178366.0,-187.46569746758905,155,tagged_csv,"D,155,1904652,-178366.00"
1775199073618422011,52608.406735974,1917148,-178188.0,-182.92956700795912,156,tagged_csv,"D,156,1917148,-178188.00"
1775199073630882667,52608.419194037,1929648,-178287.0,-185.9316437811649,157,tagged_csv,"D,157,1929648,-178287.00"
1775199073643337671,52608.431649143,1942148,-178345.0,-192.93869721249212,158,tagged_csv,"D,158,1942148,-178345.00"
1775199073655877099,52608.444187597,1954648,-178327.0,-198.124724332185,159,tagged_csv,"D,159,1954648,-178327.00"
1775199073668430935,52608.456743098,1967148,-178325.0,-202.7874613130989,160,tagged_csv,"D,160,1967148,-178325.00"
1775199073680921515,52608.469231348,1979648,-178198.0,-197.86245102254907,161,tagged_csv,"D,161,1979648,-178198.00"
1775199073693492212,52608.481803764,1992148,-178308.0,-201.30633825837867,162,tagged_csv,"D,162,1992148,-178308.00"
1775199073706044589,52608.494355671,2004648,-178327.0,-205.88302951399237,163,tagged_csv,"D,163,2004648,-178327.00"
1775199073718604721,52608.506920028,2017148,-178388.0,-214.56849472393515,164,tagged_csv,"D,164,2017148,-178388.00"
1775199073730993331,52608.519300640,2029648,-178194.0,-208.49430157803,165,tagged_csv,"D,165,2029648,-178194.00"
1775199073743647577,52608.531958838,2042148,-178346.0,-213.93115133445826,166,tagged_csv,"D,166,2042148,-178346.00"
1775199073756230747,52608.544542566,2054648,-178231.0,-210.59772861961392,167,tagged_csv,"D,167,2054648,-178231.00"
1775199073768675507,52608.556987286,2067148,-178213.0,-206.19627830962418,168,tagged_csv,"D,168,2067148,-178213.00"
1775199073781218425,52608.569526528,2079648,-178227.0,-203.13483094234834,169,tagged_csv,"D,169,2079648,-178227.00"
1775199073793844392,52608.582155245,2092148,-178285.0,-204.51990913585178,170,tagged_csv,"D,170,2092148,-178285.00"
1775199073806446322,52608.594775417,2104648,-178315.0,-207.98874044555123,171,tagged_csv,"D,171,2104648,-178315.00"
